Date,Gold Price,Gold Price (% Change),US10Y yields,US10Y yields (bp Change)
2022-03-31,1948.0,4.956896551724133,2.1278260869565218,19.361556064073238
2022-04-30,1937.0,-0.5646817248459945,2.7475,61.96739130434783
2022-05-31,1849.0,-4.543107898812593,2.8980952380952383,15.059523809523823
2022-06-30,1837.0,-0.6489994591671211,3.1433333333333335,24.523809523809526
2022-07-31,1733.0,-5.661404463799668,2.896,-24.733333333333363
2022-08-31,1765.0,1.8465089440276916,2.8978260869565218,0.18260869565218663
2022-09-30,1681.0,-4.759206798866855,3.5190476190476194,62.12215320910977
2022-10-31,1664.0,-1.0113027959547938,3.9835000000000003,46.44523809523808
2022-11-30,1725.0,3.6658653846153744,3.8909999999999996,-9.25000000000007
2022-12-31,1798.0,4.231884057971014,3.616190476190476,-27.48095238095236
2023-01-31,1898.0,5.561735261401557,3.5315,-8.46904761904761
2023-02-28,1855.0,-2.265542676501575,3.7468421052631578,21.53421052631579
2023-03-31,1913.0,3.126684636118604,3.6630434782608696,-8.379862700228813
2023-04-30,2000.0,4.5478306325143825,3.46,-20.304347826086968
2023-05-31,1992.0,-0.40000000000000036,3.5736363636363637,11.363636363636376
2023-06-30,1943.0,-2.459839357429716,3.7480952380952384,17.445887445887465
2023-07-31,1951.0,0.4117344312918103,3.8994999999999997,15.140476190476138
2023-08-31,1919.0,-1.6401845207585808,4.167826086956522,26.832608695652205
2023-09-30,1916.0,-0.15633142261594069,4.379,21.117391304347777
2023-10-31,1916.0,0.0,4.798095238095239,41.909523809523904
2023-11-30,1984.0,3.5490605427974886,4.502857142857143,-29.523809523809597
2023-12-31,2026.0,2.116935483870974,4.0200000000000005,-48.28571428571422
2024-01-31,2034.0,0.39486673247779436,4.058095238095238,3.809523809523796
2024-02-29,2023.0,-0.5408062930186808,4.2075000000000005,14.940476190476204
2024-03-31,2158.0,6.673257538309452,4.2085,0.09999999999994458
2024-04-30,2331.0,8.016682113067652,4.539090909090909,33.05909090909091
2024-05-31,2351.0,0.8580008580008514,4.482272727272727,-5.681818181818166
2024-06-30,2326.0,-1.063377286261169,4.3052631578947365,-17.700956937799095
2024-07-31,2398.0,3.095442820292349,4.248636363636364,-5.662679425837247
2024-08-31,2470.0,3.0025020850708906,3.8709090909090906,-37.77272727272734
2024-09-30,2571.0,4.089068825910935,3.7235,-14.74090909090906
2024-10-31,2690.0,4.628549202644883,4.095454545454545,37.195454545454474
2024-11-30,2651.0,-1.4498141263940556,4.35578947368421,26.033492822966497
2024-12-31,2648.0,-0.11316484345530453,4.3914285714285715,3.563909774436169
2025-01-31,2710.0,2.3413897280966767,4.629047619047618,23.761904761904695
2025-02-28,2895.0,6.826568265682664,4.451052631578947,-17.799498746867126
2025-03-31,2983.0,3.0397236614853274,4.2804761904761905,-17.05764411027566
2025-04-30,3218.0,7.877975192758968,4.279047619047619,-0.14285714285717788
2025-05-31,3309.0,2.827843380981987,4.423809523809524,14.476190476190531
2025-06-30,3353.0,1.3297068600785833,4.3835,-4.030952380952435
2025-07-31,3340.0,-0.3877124962719969,4.391818181818182,0.8318181818181891
2025-08-31,3368.0,0.8383233532934131,4.2647619047619045,-12.705627705627709
2025-09-30,3668.0,8.90736342042755,4.12047619047619,-14.428571428571413
2025-10-31,4058.33,10.641494002181018,4.0618181818181816,-5.865800865800885
2025-11-30,4087.0,0.7064482188486432,4.0938888888888885,3.2070707070706916
2025-12-31,4309.0,5.431857107903104,4.1431818181818185,4.929292929293005
2026-01-31,4753.0,10.304014852634014,4.2135,7.031818181818128
2026-02-28,5020.0,5.6175047338522965,4.12578947368421,-8.771052631578957
2026-03-31,4856.0,-3.266932270916334,4.245909090909091,12.011961722488085
2026-04-30,4721.0,-2.7800658978583193,4.319090909090909,7.318181818181824
2026-05-31,4587.0,-2.8383816987926247,4.484,16.490909090909067
2026-06-30,4228.0,-7.826466099847396,4.47047619047619,-1.3523809523809938
2026-07-31,4073.0,-3.6660359508041584,4.599545454545455,12.906926406926456
2026-08-31,4411.0,8.298551436287749,4.684285714285714,8.474025974025956
